,Year,AMOC,AMOC_lwr,AMOC_upr
580,1480.0,1.1045840005487713,0.38395317611866325,1.8249878255727667
581,1481.0,1.1026938670915232,0.38213765149363305,1.8230459473921754
582,1482.0,1.100423045879603,0.3799659104977197,1.8207035301306733
583,1483.0,1.097551286609594,0.37722394893202466,1.8177351263481483
584,1484.0,1.093798606860816,0.37363922409653233,1.81385347432289
585,1485.0,1.0888877339194782,0.3689420172202755,1.8087727511287193
586,1486.0,1.0826365317299536,0.3629566329907769,1.8023025664592203
587,1487.0,1.0750149816265857,0.35565744428467533,1.7944063713326555
588,1488.0,1.0661308275239703,0.3471538501199778,1.7851879186622974
589,1489.0,1.0561772961961937,0.3376374254588864,1.7748395629909919
590,1490.0,1.0453883517888096,0.3273367989638293,1.7635982168824504
591,1491.0,1.0340121239562967,0.3164909474621988,1.7517195599508506
592,1492.0,1.0222980656882512,0.30533663082354745,1.7394656440266427
593,1493.0,1.0104957377715946,0.29410834515406514,1.7271028837889748
594,1494.0,0.9988526343951013,0.28303811437824394,1.714897474251305
595,1495.0,0.9875919963154866,0.27233529600798906,1.7030901259114115
596,1496.0,0.9768803288596687,0.2621562808361047,1.691860488832208
597,1497.0,0.9668055801867,0.25258439847978276,1.6813029560804205
598,1498.0,0.9573732691771732,0.2436266229831812,1.6714219782863506
599,1499.0,0.9485223110092627,0.23522866661742595,1.662148725774815
600,1500.0,0.9401589366119872,0.22730703294641494,1.6533771547616893
601,1501.0,0.9322001338948477,0.21979020182333267,1.6450102034998118
602,1502.0,0.9245966071094182,0.21263923527896178,1.6369857267548815
603,1503.0,0.9173307232546789,0.20584477399767395,1.6292756310780028
604,1504.0,0.9104082986722388,0.19941828241337858,1.6218782387192845
605,1505.0,0.9038479197562052,0.19338088059019307,1.6148081311605085
606,1506.0,0.8976635817642431,0.18774579352392937,1.6080789773289454
607,1507.0,0.8918486152505225,0.18250244107182279,1.6016872916984684
608,1508.0,0.8863755198546751,0.17761649849629696,1.59561217222869
609,1509.0,0.8812138444094201,0.173047904214222,1.5898333179389523
610,1510.0,0.87635252115684,0.16877347924797423,1.5843532568387388
611,1511.0,0.8718127217960783,0.16480060006420968,1.5792092826403252
612,1512.0,0.8676484327816365,0.16116925091985615,1.5744721758037645
613,1513.0,0.8639398826249948,0.15794737488043703,1.5702372011615071
614,1514.0,0.8607840735612352,0.15522321410667775,1.5666123558833145
615,1515.0,0.8582831089450726,0.15309458154728822,1.5637054447469703
616,1516.0,0.8565311645240293,0.15165546945912162,1.5616113818642479
617,1517.0,0.8556021668615229,0.15098234191082985,1.5604015003739988
618,1518.0,0.8555378701180777,0.15112071032496743,1.5601134787131516
619,1519.0,0.8563329884888492,0.15206962733852017,1.5607372970211308
620,1520.0,0.8579171286639596,0.1537642071149013,1.5621964790198006
621,1521.0,0.8601420989294305,0.1560641203743244,1.5643340019077532
622,1522.0,0.8627876054122638,0.15875975437705583,1.56691754948167
623,1523.0,0.8655906529037072,0.16160025982452575,1.5696706752983893
624,1524.0,0.8682886893379004,0.1643335764732945,1.5723196112692988
625,1525.0,0.870656982892239,0.16674020578434112,1.574634501237943
626,1526.0,0.8725266148112585,0.16865003922318186,1.5764483270336151
627,1527.0,0.8737842809585696,0.169947328305437,1.5776510156466215
628,1528.0,0.8743633414709071,0.17056369664243767,1.5781783444255635
629,1529.0,0.8742332694874766,0.17046756547322614,1.5780013996206224
630,1530.0,0.873389859730083,0.16965409324147626,1.577117052750131
631,1531.0,0.8718466657797453,0.16813643059213676,1.5755395548109172
632,1532.0,0.8696280569896794,0.16593873558092065,1.5732935973655562
633,1533.0,0.8667643031291982,0.1630912952651809,1.5704093319779437
634,1534.0,0.8632893074935153,0.15962830144198775,1.566920061844808
635,1535.0,0.8592418229774558,0.1555890685999351,1.562863505914716
636,1536.0,0.8546699343569917,0.15102245979463644,1.5582864402613823
637,1537.0,0.8496361049330489,0.14599182175844233,1.5532499824108073
638,1538.0,0.8442184790873022,0.14057614279048516,1.547831133994645
639,1539.0,0.8385058854030576,0.13486492183000068,1.5421179418001174
640,1540.0,0.8325880877514389,0.12894834633420738,1.5361997749368093
641,1541.0,0.8265458207969847,0.12290733845441734,1.5301572662213525
642,1542.0,0.820445268951301,0.1168081099110744,1.5240566427648972
643,1543.0,0.8143393007963932,0.11070349350473993,1.5179508351411266
644,1544.0,0.8082743868183719,0.10463993553883531,1.5118863344972422
645,1545.0,0.8022996657828365,0.0986665895687118,1.5059122577905861
646,1546.0,0.7964740733811615,0.09284241915324258,1.5000875047114919
647,1547.0,0.7908684146052246,0.0872381948408154,1.4944828564974444
648,1548.0,0.785560726743199,0.08193174216672687,1.4891763421317286
649,1549.0,0.7806246222220978,0.07699615412498749,1.4842415529334336
650,1550.0,0.7761127324870684,0.07248315180931357,1.4797310381327995
651,1551.0,0.7720424447511027,0.0684088939570826,1.475662010544105
652,1552.0,0.7683950124370349,0.06475337895492525,1.472015484149827
653,1553.0,0.7651333349988185,0.06147858249361298,1.468754126452199
654,1554.0,0.7622303151694502,0.05855690692559511,1.4658506560304736
655,1555.0,0.7596951181675045,0.0559971384395927,1.4633140741162767
656,1556.0,0.7575922312980893,0.05386314864741827,1.461208713103019
657,1557.0,0.7560503930618235,0.05228288801007264,1.4596632478670626
658,1558.0,0.7552519487313804,0.05143832172399453,1.4588601603546922
659,1559.0,0.7553948461359787,0.05152818194148032,1.458997750240912
660,1560.0,0.7566334302610306,0.05270924844710449,1.460230815351193
661,1561.0,0.759018803386983,0.05503660972219579,1.4626108257175645
662,1562.0,0.7624645675006716,0.058428627782626204,1.466051496193262
663,1563.0,0.7667537134808454,0.06267256557799628,1.470335591441788
664,1564.0,0.7715816728852019,0.06746639311244992,1.4751580134998292
665,1565.0,0.7766142325015739,0.07247606525475209,1.4801838894806965
666,1566.0,0.7815370004233201,0.07738514310131504,1.4850983638220498
667,1567.0,0.7860853870045463,0.08192531041001372,1.4896370726614332
668,1568.0,0.7900617760872403,0.08589405323613575,1.49360387931012
669,1569.0,0.7933495290444337,0.08916926260957754,1.4968851138081047
670,1570.0,0.7959187435288981,0.09171596805186809,1.499454739871529
671,1571.0,0.7978145165789021,0.09357594095296319,1.5013611587138167
672,1572.0,0.7991342783028298,0.09484645086955638,1.5027027843176202
673,1573.0,0.8000085140751816,0.09566181214683814,1.5036076998475512
674,1574.0,0.8005842290216292,0.09617608712134888,1.5042177000482004
675,1575.0,0.8009989690816125,0.09653471989295763,1.5046644025296378
676,1576.0,0.8013456213815472,0.0968346551135682,1.5050383223583714
677,1577.0,0.8016431637867525,0.09708925511316675,1.5053651020647123
678,1578.0,0.801827548784238,0.09722551339036409,1.5055903380485356
679,1579.0,0.801768520192613,0.09710638031187724,1.5055913042027989
680,1580.0,0.8013066438530041,0.09657028983169601,1.5052118445354947
681,1581.0,0.8002913648097771,0.09546894950852766,1.5043007575404124
682,1582.0,0.7986010810126456,0.09368524339492884,1.5027337819897304
683,1583.0,0.7961413344239827,0.09112902346499717,1.5004138667569475
684,1584.0,0.792827384130018,0.08771795392255688,1.4972551859349625
685,1585.0,0.7885581161590705,0.08335028295080914,1.4931578078535754
686,1586.0,0.7831886925829701,0.07787667569367092,1.4879806125472872
687,1587.0,0.7765124781188701,0.07108142715828576,1.481523289065826
688,1588.0,0.7682651423025583,0.0626859757722061,1.4735305824470946
689,1589.0,0.758162239919426,0.052386938620841005,1.463729766082212
690,1590.0,0.7459728336328022,0.03993263962568832,1.4519028584063491
691,1591.0,0.7316081235284716,0.02521707672076408,1.4379723412982233
692,1592.0,0.715184301467689,0.008349140043026608,1.4220599624409527
693,1593.0,0.6970216812707573,-0.010344590441354018,1.4044827774530901
694,1594.0,0.67758195611866,-0.030384850514636245,1.3856906141009464
695,1595.0,0.6574362953044335,-0.05117466851436542,1.3662343689760517
696,1596.0,0.6373532279765862,-0.0718996944415373,1.346844481701659
697,1597.0,0.6183293995515537,-0.091484288419614,1.3284527492714537
698,1598.0,0.60137835912064,-0.10882170994773877,1.3119954937374112
699,1599.0,0.5872453883790789,-0.12310147487145903,1.2981599223013567
700,1600.0,0.5763032854981275,-0.1339385280409924,1.2872995598987644
701,1601.0,0.5686628513614369,-0.14125706994044263,1.2795427510974322
702,1602.0,0.5643188779364067,-0.14513101561344638,1.2749315252802436
703,1603.0,0.5631571248811182,-0.1457725369470343,1.27342797236934
704,1604.0,0.5648546035219327,-0.14362165570943838,1.2748080440777938
705,1605.0,0.5688272128993906,-0.13936987763243322,1.2785854702994388
706,1606.0,0.5743107132267015,-0.13384547035339217,1.2840618000644868
707,1607.0,0.5805358962815016,-0.12782402444814683,1.2904848857816693
708,1608.0,0.5868895710156151,-0.1218804495660701,1.2972171196130138
709,1609.0,0.5929686605038283,-0.11636083393356196,1.3038104951529037
710,1610.0,0.5985202125983747,-0.11146267661294466,1.309964682918413
711,1611.0,0.6033654001456483,-0.10731848801066332,1.3154592809228742
712,1612.0,0.6074131138765465,-0.10398282263191655,1.3201702243362787
713,1613.0,0.6107160013822346,-0.10137703268509671,1.3241274603400084
714,1614.0,0.6134507814678892,-0.09930947869961355,1.327494247392098
715,1615.0,0.6158453867163713,-0.09754574171648028,1.3304909352758076
716,1616.0,0.6181358278453362,-0.09584627211285487,1.3333479245243538
717,1617.0,0.6205576922273628,-0.09396876293403145,1.3362928224040718
